,index,AudioMothCode,AudioMothID,SourceFile,Directory,FileName,FileSize,Encoding,NumChannels,SampleRate,AvgBytesPerSec,BitsPerSample,StartDateTime,Duration,Error,Comment,Artist,FileCreateDate,FileType,FileTypeExtension,MIMEType,Hour
337,39256,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190620_011000.WAV,GRABADOR-SDZG-AM-25,20190620_011000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 01:10,60.00046875,,2019-06-20 01:10:00,AudioMoth 24E144035BA455E9,2019:12:08 16:41:03-08:00,WAV,WAV,audio/x-wav,1.0
338,39407,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190621_022000.WAV,GRABADOR-SDZG-AM-25,20190621_022000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21.06.2019 02:20,60.00046875,,2019-06-21 02:20:00,AudioMoth 24E144035BA455E9,2019:12:08 16:53:55-08:00,WAV,WAV,audio/x-wav,2.0
339,38984,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190618_035000.WAV,GRABADOR-SDZG-AM-25,20190618_035000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 03:50,60.00046875,,2019-06-18 03:50:00,AudioMoth 24E144035BA455E9,2019:12:08 16:17:38-08:00,WAV,WAV,audio/x-wav,3.0
340,40713,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190630_040000.WAV,GRABADOR-SDZG-AM-25,20190630_040000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,30.06.2019 04:00,60.00046875,,2019-06-30 04:00:00,AudioMoth 24E144035BA455E9,2019:12:08 18:46:18-08:00,WAV,WAV,audio/x-wav,4.0
341,38848,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190617_051000.WAV,GRABADOR-SDZG-AM-25,20190617_051000.WAV,46080550,1.0,1.0,384000.0,768000.0,16.0,17.06.2019 05:10,60.00071615,,2019-06-17 05:10:00,AudioMoth 24E144035BA455E9,2019:12:08 16:05:56-08:00,WAV,WAV,audio/x-wav,5.0
342,40008,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190625_063000.WAV,GRABADOR-SDZG-AM-25,20190625_063000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 06:30,60.00046875,,2019-06-25 06:30:00,AudioMoth 24E144035BA455E9,2019:12:08 17:45:38-08:00,WAV,WAV,audio/x-wav,6.0
343,41021,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190702_072000.WAV,GRABADOR-SDZG-AM-25,20190702_072000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,02.07.2019 07:20,60.00046875,,2019-07-02 07:20:00,AudioMoth 24E144035BA455E9,2019:12:08 19:12:54-08:00,WAV,WAV,audio/x-wav,7.0
344,41314,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190704_081000.WAV,GRABADOR-SDZG-AM-25,20190704_081000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,04.07.2019 08:10,60.00046875,,2019-07-04 08:10:00,AudioMoth 24E144035BA455E9,2019:12:08 19:38:13-08:00,WAV,WAV,audio/x-wav,8.0
345,38730,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190616_093000.WAV,GRABADOR-SDZG-AM-25,20190616_093000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,16.06.2019 09:30,60.00046875,,2019-06-16 09:30:00,AudioMoth 24E144035BA455E9,2019:12:08 15:55:46-08:00,WAV,WAV,audio/x-wav,9.0
346,38734,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190616_101000.WAV,GRABADOR-SDZG-AM-25,20190616_101000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,16.06.2019 10:10,60.00046875,,2019-06-16 10:10:00,AudioMoth 24E144035BA455E9,2019:12:08 15:56:07-08:00,WAV,WAV,audio/x-wav,10.0
347,38743,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190616_114000.WAV,GRABADOR-SDZG-AM-25,20190616_114000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,16.06.2019 11:40,60.00046875,,2019-06-16 11:40:00,AudioMoth 24E144035BA455E9,2019:12:08 15:56:53-08:00,WAV,WAV,audio/x-wav,11.0
348,41193,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190703_120000.WAV,GRABADOR-SDZG-AM-25,20190703_120000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,03.07.2019 12:00,60.00046875,,2019-07-03 12:00:00,AudioMoth 24E144035BA455E9,2019:12:08 19:27:46-08:00,WAV,WAV,audio/x-wav,12.0
349,40049,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190625_132000.WAV,GRABADOR-SDZG-AM-25,20190625_132000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 13:20,60.00046875,,2019-06-25 13:20:00,AudioMoth 24E144035BA455E9,2019:12:08 17:49:10-08:00,WAV,WAV,audio/x-wav,13.0
350,40632,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190629_143000.WAV,GRABADOR-SDZG-AM-25,20190629_143000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 14:30,60.00046875,,2019-06-29 14:30:00,AudioMoth 24E144035BA455E9,2019:12:08 18:39:19-08:00,WAV,WAV,audio/x-wav,14.0
351,38768,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190616_155000.WAV,GRABADOR-SDZG-AM-25,20190616_155000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,16.06.2019 15:50,60.00046875,,2019-06-16 15:50:00,AudioMoth 24E144035BA455E9,2019:12:08 15:59:02-08:00,WAV,WAV,audio/x-wav,15.0
352,39634,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190622_161000.WAV,GRABADOR-SDZG-AM-25,20190622_161000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 16:10,60.00046875,,2019-06-22 16:10:00,AudioMoth 24E144035BA455E9,2019:12:08 17:13:29-08:00,WAV,WAV,audio/x-wav,16.0
353,39639,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190622_170000.WAV,GRABADOR-SDZG-AM-25,20190622_170000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 17:00,60.00046875,,2019-06-22 17:00:00,AudioMoth 24E144035BA455E9,2019:12:08 17:13:54-08:00,WAV,WAV,audio/x-wav,17.0
354,38784,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190616_183000.WAV,GRABADOR-SDZG-AM-25,20190616_183000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,16.06.2019 18:30,60.00046875,,2019-06-16 18:30:00,AudioMoth 24E144035BA455E9,2019:12:08 16:00:25-08:00,WAV,WAV,audio/x-wav,18.0
355,41093,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190702_192000.WAV,GRABADOR-SDZG-AM-25,20190702_192000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,02.07.2019 19:20,60.00046875,,2019-07-02 19:20:00,AudioMoth 24E144035BA455E9,2019:12:08 19:19:07-08:00,WAV,WAV,audio/x-wav,19.0
356,41100,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190702_203000.WAV,GRABADOR-SDZG-AM-25,20190702_203000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,02.07.2019 20:30,60.00046875,,2019-07-02 20:30:00,AudioMoth 24E144035BA455E9,2019:12:08 19:19:44-08:00,WAV,WAV,audio/x-wav,20.0
357,39523,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190621_214000.WAV,GRABADOR-SDZG-AM-25,20190621_214000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21.06.2019 21:40,60.00046875,,2019-06-21 21:40:00,AudioMoth 24E144035BA455E9,2019:12:08 17:03:54-08:00,WAV,WAV,audio/x-wav,21.0
358,38809,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190616_224000.WAV,GRABADOR-SDZG-AM-25,20190616_224000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,16.06.2019 22:40,60.00046875,,2019-06-16 22:40:00,AudioMoth 24E144035BA455E9,2019:12:08 16:02:34-08:00,WAV,WAV,audio/x-wav,22.0
359,39677,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190622_232000.WAV,GRABADOR-SDZG-AM-25,20190622_232000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 23:20,60.00046875,,2019-06-22 23:20:00,AudioMoth 24E144035BA455E9,2019:12:08 17:17:11-08:00,WAV,WAV,audio/x-wav,23.0
360,42118,AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190614_002000.WAV,GRABADOR-SDZG-AM-26,20190614_002000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,14.06.2019 00:20,60.00046875,,2019-06-14 00:20:00,AudioMoth 2466C2065BA446CE,2019:12:19 16:38:37-08:00,WAV,WAV,audio/x-wav,0.0
361,42268,AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190615_012000.WAV,GRABADOR-SDZG-AM-26,20190615_012000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,15.06.2019 01:20,60.00046875,,2019-06-15 01:20:00,AudioMoth 2466C2065BA446CE,2019:12:19 16:43:17-08:00,WAV,WAV,audio/x-wav,1.0
362,42276,AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190615_024000.WAV,GRABADOR-SDZG-AM-26,20190615_024000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,15.06.2019 02:40,60.00046875,,2019-06-15 02:40:00,AudioMoth 2466C2065BA446CE,2019:12:19 16:43:32-08:00,WAV,WAV,audio/x-wav,2.0
363,43870,AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190629_035000.WAV,GRABADOR-SDZG-AM-26,20190629_035000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 03:50,60.00046875,,2019-06-29 03:50:00,AudioMoth 2466C2065BA446CE,2019:12:19 17:33:39-08:00,WAV,WAV,audio/x-wav,3.0
364,43732,AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190628_045000.WAV,GRABADOR-SDZG-AM-26,20190628_045000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,28.06.2019 04:50,60.00046875,,2019-06-28 04:50:00,AudioMoth 2466C2065BA446CE,2019:12:19 17:29:18-08:00,WAV,WAV,audio/x-wav,4.0
365,44743,AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190705_052000.WAV,GRABADOR-SDZG-AM-26,20190705_052000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,05.07.2019 05:20,60.00046875,,2019-07-05 05:20:00,AudioMoth 2466C2065BA446CE,2019:12:19 18:01:16-08:00,WAV,WAV,audio/x-wav,5.0
366,44173,AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190701_062000.WAV,GRABADOR-SDZG-AM-26,20190701_062000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,01.07.2019 06:20,60.00046875,,2019-07-01 06:20:00,AudioMoth 2466C2065BA446CE,2019:12:19 17:43:14-08:00,WAV,WAV,audio/x-wav,6.0
367,44035,AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190630_072000.WAV,GRABADOR-SDZG-AM-26,20190630_072000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,30.06.2019 07:20,60.00046875,,2019-06-30 07:20:00,AudioMoth 2466C2065BA446CE,2019:12:19 17:38:52-08:00,WAV,WAV,audio/x-wav,7.0
368,43319,AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190625_080000.WAV,GRABADOR-SDZG-AM-26,20190625_080000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 08:00,60.00046875,,2019-06-25 08:00:00,AudioMoth 2466C2065BA446CE,2019:12:19 17:16:17-08:00,WAV,WAV,audio/x-wav,8.0
369,41594,AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190610_090000.WAV,GRABADOR-SDZG-AM-26,20190610_090000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,10.06.2019 09:00,60.00046875,,2019-06-10 09:00:00,AudioMoth 2466C2065BA446CE,2019:12:19 16:22:12-08:00,WAV,WAV,audio/x-wav,9.0
370,43190,AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190624_103000.WAV,GRABADOR-SDZG-AM-26,20190624_103000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 10:30,60.00046875,,2019-06-24 10:30:00,AudioMoth 2466C2065BA446CE,2019:12:19 17:12:15-08:00,WAV,WAV,audio/x-wav,10.0
371,43050,AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190623_111000.WAV,GRABADOR-SDZG-AM-26,20190623_111000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 11:10,60.00046875,,2019-06-23 11:10:00,AudioMoth 2466C2065BA446CE,2019:12:19 17:07:50-08:00,WAV,WAV,audio/x-wav,11.0
372,42913,AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190622_122000.WAV,GRABADOR-SDZG-AM-26,20190622_122000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 12:20,60.00046875,,2019-06-22 12:20:00,AudioMoth 2466C2065BA446CE,2019:12:19 17:03:32-08:00,WAV,WAV,audio/x-wav,12.0
373,42632,AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190620_133000.WAV,GRABADOR-SDZG-AM-26,20190620_133000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 13:30,60.00046875,,2019-06-20 13:30:00,AudioMoth 2466C2065BA446CE,2019:12:19 16:54:42-08:00,WAV,WAV,audio/x-wav,13.0
374,42348,AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190615_144000.WAV,GRABADOR-SDZG-AM-26,20190615_144000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,15.06.2019 14:40,60.00046875,,2019-06-15 14:40:00,AudioMoth 2466C2065BA446CE,2019:12:19 16:45:48-08:00,WAV,WAV,audio/x-wav,14.0
375,44229,AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190701_154000.WAV,GRABADOR-SDZG-AM-26,20190701_154000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,01.07.2019 15:40,60.00046875,,2019-07-01 15:40:00,AudioMoth 2466C2065BA446CE,2019:12:19 17:45:00-08:00,WAV,WAV,audio/x-wav,15.0
376,44380,AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190702_165000.WAV,GRABADOR-SDZG-AM-26,20190702_165000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,02.07.2019 16:50,60.00046875,,2019-07-02 16:50:00,AudioMoth 2466C2065BA446CE,2019:12:19 17:49:45-08:00,WAV,WAV,audio/x-wav,16.0
377,42364,AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190615_172000.WAV,GRABADOR-SDZG-AM-26,20190615_172000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,15.06.2019 17:20,60.00046875,,2019-06-15 17:20:00,AudioMoth 2466C2065BA446CE,2019:12:19 16:46:19-08:00,WAV,WAV,audio/x-wav,17.0
378,43092,AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190623_181000.WAV,GRABADOR-SDZG-AM-26,20190623_181000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 18:10,60.00046875,,2019-06-23 18:10:00,AudioMoth 2466C2065BA446CE,2019:12:19 17:09:10-08:00,WAV,WAV,audio/x-wav,18.0
379,42230,AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190614_190000.WAV,GRABADOR-SDZG-AM-26,20190614_190000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,14.06.2019 19:00,60.00046875,,2019-06-14 19:00:00,AudioMoth 2466C2065BA446CE,2019:12:19 16:42:06-08:00,WAV,WAV,audio/x-wav,19.0
380,43107,AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190623_204000.WAV,GRABADOR-SDZG-AM-26,20190623_204000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 20:40,60.00046875,,2019-06-23 20:40:00,AudioMoth 2466C2065BA446CE,2019:12:19 17:09:38-08:00,WAV,WAV,audio/x-wav,20.0
381,43543,AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190626_212000.WAV,GRABADOR-SDZG-AM-26,20190626_212000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 21:20,60.00046875,,2019-06-26 21:20:00,AudioMoth 2466C2065BA446CE,2019:12:19 17:23:20-08:00,WAV,WAV,audio/x-wav,21.0
382,43547,AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190626_220000.WAV,GRABADOR-SDZG-AM-26,20190626_220000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 22:00,60.00046875,,2019-06-26 22:00:00,AudioMoth 2466C2065BA446CE,2019:12:19 17:23:27-08:00,WAV,WAV,audio/x-wav,22.0
383,44705,AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190704_230000.WAV,GRABADOR-SDZG-AM-26,20190704_230000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,04.07.2019 23:00,60.00046875,,2019-07-04 23:00:00,AudioMoth 2466C2065BA446CE,2019:12:19 18:00:04-08:00,WAV,WAV,audio/x-wav,23.0
384,46541,AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190624_001000.WAV,GRABADOR-SDZG-AM-27,20190624_001000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 00:10,60.00046875,,2019-06-24 00:10:00,AudioMoth 243B1F075C79F65E,2019:12:18 12:47:34-08:00,WAV,WAV,audio/x-wav,0.0
385,48278,AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190706_014000.WAV,GRABADOR-SDZG-AM-27,20190706_014000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,06.07.2019 01:40,60.00046875,,2019-07-06 01:40:00,AudioMoth 243B1F075C79F65E,2019:12:18 13:42:00-08:00,WAV,WAV,audio/x-wav,1.0
386,46269,AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190622_025000.WAV,GRABADOR-SDZG-AM-27,20190622_025000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 02:50,60.00046875,,2019-06-22 02:50:00,AudioMoth 243B1F075C79F65E,2019:12:18 12:39:05-08:00,WAV,WAV,audio/x-wav,2.0
387,45696,AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190618_032000.WAV,GRABADOR-SDZG-AM-27,20190618_032000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 03:20,60.00046875,,2019-06-18 03:20:00,AudioMoth 243B1F075C79F65E,2019:12:18 12:21:12-08:00,WAV,WAV,audio/x-wav,3.0
388,46852,AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190626_040000.WAV,GRABADOR-SDZG-AM-27,20190626_040000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 04:00,60.00046875,,2019-06-26 04:00:00,AudioMoth 243B1F075C79F65E,2019:12:18 12:57:18-08:00,WAV,WAV,audio/x-wav,4.0
389,45996,AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190620_052000.WAV,GRABADOR-SDZG-AM-27,20190620_052000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 05:20,60.00046875,,2019-06-20 05:20:00,AudioMoth 243B1F075C79F65E,2019:12:18 12:30:33-08:00,WAV,WAV,audio/x-wav,5.0
390,46144,AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190621_060000.WAV,GRABADOR-SDZG-AM-27,20190621_060000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21.06.2019 06:00,60.00046875,,2019-06-21 06:00:00,AudioMoth 243B1F075C79F65E,2019:12:18 12:35:12-08:00,WAV,WAV,audio/x-wav,6.0
391,46298,AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190622_074000.WAV,GRABADOR-SDZG-AM-27,20190622_074000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 07:40,60.00046875,,2019-06-22 07:40:00,AudioMoth 243B1F075C79F65E,2019:12:18 12:39:59-08:00,WAV,WAV,audio/x-wav,7.0
392,45872,AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190619_084000.WAV,GRABADOR-SDZG-AM-27,20190619_084000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 08:40,60.00046875,,2019-06-19 08:40:00,AudioMoth 243B1F075C79F65E,2019:12:18 12:26:42-08:00,WAV,WAV,audio/x-wav,8.0
393,48611,AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190708_091000.WAV,GRABADOR-SDZG-AM-27,20190708_091000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,08.07.2019 09:10,60.00046875,,2019-07-08 09:10:00,AudioMoth 243B1F075C79F65E,2019:12:18 13:52:28-08:00,WAV,WAV,audio/x-wav,9.0
394,47469,AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190630_105000.WAV,GRABADOR-SDZG-AM-27,20190630_105000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,30.06.2019 10:50,60.00046875,,2019-06-30 10:50:00,AudioMoth 243B1F075C79F65E,2019:12:18 13:16:35-08:00,WAV,WAV,audio/x-wav,10.0
395,47904,AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190703_112000.WAV,GRABADOR-SDZG-AM-27,20190703_112000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,03.07.2019 11:20,60.00046875,,2019-07-03 11:20:00,AudioMoth 243B1F075C79F65E,2019:12:18 13:30:15-08:00,WAV,WAV,audio/x-wav,11.0
396,48484,AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190707_120000.WAV,GRABADOR-SDZG-AM-27,20190707_120000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,07.07.2019 12:00,60.00046875,,2019-07-07 12:00:00,AudioMoth 243B1F075C79F65E,2019:12:18 13:48:28-08:00,WAV,WAV,audio/x-wav,12.0
397,48348,AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190706_132000.WAV,GRABADOR-SDZG-AM-27,20190706_132000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,06.07.2019 13:20,60.00046875,,2019-07-06 13:20:00,AudioMoth 243B1F075C79F65E,2019:12:18 13:44:12-08:00,WAV,WAV,audio/x-wav,13.0
398,47920,AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190703_140000.WAV,GRABADOR-SDZG-AM-27,20190703_140000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,03.07.2019 14:00,60.00046875,,2019-07-03 14:00:00,AudioMoth 243B1F075C79F65E,2019:12:18 13:30:45-08:00,WAV,WAV,audio/x-wav,14.0
399,49079,AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190711_151000.WAV,GRABADOR-SDZG-AM-27,20190711_151000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,11.07.2019 15:10,60.00046875,,2019-07-11 15:10:00,AudioMoth 243B1F075C79F65E,2019:12:18 14:07:10-08:00,WAV,WAV,audio/x-wav,15.0
400,48080,AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190704_164000.WAV,GRABADOR-SDZG-AM-27,20190704_164000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,04.07.2019 16:40,60.00046875,,2019-07-04 16:40:00,AudioMoth 243B1F075C79F65E,2019:12:18 13:35:47-08:00,WAV,WAV,audio/x-wav,16.0
401,49179,AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190712_172000.WAV,GRABADOR-SDZG-AM-27,20190712_172000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,12.07.2019 17:20,60.00046875,,2019-07-12 17:20:00,AudioMoth 243B1F075C79F65E,2019:12:18 14:10:19-08:00,WAV,WAV,audio/x-wav,17.0
402,46217,AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190621_181000.WAV,GRABADOR-SDZG-AM-27,20190621_181000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21.06.2019 18:10,60.00046875,,2019-06-21 18:10:00,AudioMoth 243B1F075C79F65E,2019:12:18 12:37:28-08:00,WAV,WAV,audio/x-wav,18.0
403,47811,AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190702_195000.WAV,GRABADOR-SDZG-AM-27,20190702_195000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,02.07.2019 19:50,60.00046875,,2019-07-02 19:50:00,AudioMoth 243B1F075C79F65E,2019:12:18 13:27:18-08:00,WAV,WAV,audio/x-wav,19.0
404,45797,AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190618_201000.WAV,GRABADOR-SDZG-AM-27,20190618_201000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 20:10,60.00046875,,2019-06-18 20:10:00,AudioMoth 243B1F075C79F65E,2019:12:18 12:24:21-08:00,WAV,WAV,audio/x-wav,20.0
405,45948,AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190619_212000.WAV,GRABADOR-SDZG-AM-27,20190619_212000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 21:20,60.00046875,,2019-06-19 21:20:00,AudioMoth 243B1F075C79F65E,2019:12:18 12:29:04-08:00,WAV,WAV,audio/x-wav,21.0
406,48116,AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190704_224000.WAV,GRABADOR-SDZG-AM-27,20190704_224000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,04.07.2019 22:40,60.00046875,,2019-07-04 22:40:00,AudioMoth 243B1F075C79F65E,2019:12:18 13:36:54-08:00,WAV,WAV,audio/x-wav,22.0
407,49131,AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190711_235000.WAV,GRABADOR-SDZG-AM-27,20190711_235000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,11.07.2019 23:50,60.00046875,,2019-07-11 23:50:00,AudioMoth 243B1F075C79F65E,2019:12:18 14:08:49-08:00,WAV,WAV,audio/x-wav,23.0
408,51351,AM-29,247AA5015BA446E5,GRABADOR-SDZG-AM-29/20190703_004000.WAV,GRABADOR-SDZG-AM-29,20190703_004000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,03.07.2019 00:40,60.00046875,,2019-07-03 00:40:00,AudioMoth 247AA5015BA446E5,2019:12:08 13:50:50-08:00,WAV,WAV,audio/x-wav,0.0
409,50921,AM-29,247AA5015BA446E5,GRABADOR-SDZG-AM-29/20190630_010000.WAV,GRABADOR-SDZG-AM-29,20190630_010000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,30.06.2019 01:00,60.00046875,,2019-06-30 01:00:00,AudioMoth 247AA5015BA446E5,2019:12:08 13:13:43-08:00,WAV,WAV,audio/x-wav,1.0
